,Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year,Continentes,month_idx
11360,2017-12-01,Jetstar,China,1548.0,0.0,0.0,1699.0,0.0,0.0,2017,Asia,12
11361,2017-12-01,Jetstar,Fiji,3008.0,1.125,0.0,3024.0,0.234,0.0,2017,Oceania,12
11362,2017-12-01,Jetstar,Indonesia,39156.0,260.195,3.039,47772.0,7.096,0.762,2017,Asia,12
11363,2017-12-01,Jetstar,Japan,22414.0,95.536,5.348,24991.0,19.834,1.162,2017,Asia,12
11364,2017-12-01,Jetstar,New Zealand,40466.0,2.748,0.0,42933.0,15.902,0.0,2017,Oceania,12
11365,2017-12-01,Jetstar,Singapore,5345.0,155.098,1.081,6989.0,105.406,0.0,2017,Asia,12
11366,2017-12-01,Jetstar,Thailand,13182.0,326.333,0.0,14250.0,82.341,2.759,2017,Asia,12
11367,2017-12-01,Jetstar,USA,13696.0,91.215,8.633,13439.0,103.539,2.693,2017,América do Norte,12
11368,2017-12-01,Jetstar,Vietnam,8640.0,239.324,0.0,9833.0,17.416,4.591,2017,Asia,12
11369,2017-12-01,Jetstar Asia,Singapore,7368.0,17.28,0.0,9317.0,0.853,0.0,2017,Asia,12
11370,2017-12-01,Jin Air,"Korea, Republic of",1002.0,0.0,0.0,424.0,4.415,0.0,2017,Asia,12
11371,2017-12-01,Korean Air,"Korea, Republic of",16619.0,302.253,129.93,18009.0,428.334,5.179,2017,Asia,12
11372,2017-12-01,LATAM Airlines,Chile,6724.0,265.416,0.0,6248.0,407.556,0.0,2017,América do Sul,12
11373,2017-12-01,LATAM Airlines,New Zealand,4606.0,38.976,0.0,5353.0,106.03,2.663,2017,Oceania,12
11374,2017-12-01,Malaysia Airlines,Malaysia,38036.0,1901.97,123.994,43578.0,1287.419,4.852,2017,Asia,12
11375,2017-12-01,Malindo Air,Indonesia,2655.0,0.0,0.0,2868.0,0.0,0.0,2017,Asia,12
11376,2017-12-01,Malindo Air,Malaysia,6838.0,3.841,0.0,9881.0,0.0,0.0,2017,Asia,12
11377,2017-12-01,Nauru Airlines,Nauru,805.0,1.96,0.057,742.0,50.515,1.697,2017,Oceania,12
11378,2017-12-01,Pacific Air Express,Papua New Guinea,0.0,0.0,0.0,0.0,42.842,0.0,2017,Oceania,12
11379,2017-12-01,Pacific Air Express,Solomon Islands,0.0,0.92,0.0,0.0,17.451,0.0,2017,Oceania,12
11380,2017-12-01,Philippine Airlines,New Zealand,98.0,0.0,0.0,194.0,0.0,0.0,2017,Oceania,12
11381,2017-12-01,Philippine Airlines,Philippines,10527.0,163.24,0.0,15547.0,416.321,0.0,2017,Asia,12
11382,2017-12-01,Polar Air Cargo,China,0.0,0.0,0.0,0.0,465.473,0.0,2017,Asia,12
11383,2017-12-01,Polar Air Cargo,Japan,0.0,396.803,0.0,0.0,23.216,0.0,2017,Asia,12
11384,2017-12-01,Polar Air Cargo,Taiwan,0.0,0.0,0.0,0.0,12.425,0.0,2017,Asia,12
11385,2017-12-01,Polar Air Cargo,USA,0.0,429.466,0.0,0.0,0.0,0.0,2017,América do Norte,12
11386,2017-12-01,Qantas Airways,Canada,2572.0,14.497,0.0,3251.0,15.871,0.005,2017,América do Norte,12
11387,2017-12-01,Qantas Airways,Chile,7160.0,22.89,0.0,6996.0,1.934,3.165,2017,América do Sul,12
11388,2017-12-01,Qantas Airways,China,10654.0,434.763,29.866,13309.0,630.573,57.333,2017,Asia,12
11389,2017-12-01,Qantas Airways,Hong Kong,30934.0,1078.756,48.424,33209.0,922.639,37.694,2017,Asia,12
11390,2017-12-01,Qantas Airways,Indonesia,6593.0,103.288,2.781,7427.0,58.328,1.25,2017,Asia,12
11391,2017-12-01,Qantas Airways,Japan,24360.0,467.885,44.822,27710.0,175.393,79.31,2017,Asia,12
11392,2017-12-01,Qantas Airways,New Caledonia,2708.0,3.802,0.383,2289.0,1.455,1.311,2017,Oceania,12
11393,2017-12-01,Qantas Airways,New Zealand,67633.0,972.145,0.033,74964.0,864.142,225.331,2017,Oceania,12
11394,2017-12-01,Qantas Airways,Papua New Guinea,2709.0,0.0,0.0,1899.0,3.117,3.848,2017,Oceania,12
11395,2017-12-01,Qantas Airways,Philippines,4318.0,115.194,5.67,5475.0,188.626,2.497,2017,Asia,12
11396,2017-12-01,Qantas Airways,Singapore,35269.0,1030.674,32.232,38470.0,1230.902,72.324,2017,Asia,12
11397,2017-12-01,Qantas Airways,South Africa,7655.0,154.949,4.145,7849.0,27.279,7.901,2017,África,12
11398,2017-12-01,Qantas Airways,Taiwan,0.0,0.0,0.0,0.0,109.07,0.0,2017,Asia,12
11399,2017-12-01,Qantas Airways,Thailand,6542.0,213.459,37.112,7112.0,86.277,13.115,2017,Asia,12
11400,2017-12-01,Qantas Airways,United Kingdom,12972.0,502.242,62.035,14219.0,62.939,274.94,2017,Europa,12
11401,2017-12-01,Qantas Airways,United Arab Emirates,9230.0,9.206,0.0,8097.0,249.47,55.12,2017,Asia,12
11402,2017-12-01,Qantas Airways,USA,58642.0,1409.941,184.1,65886.0,198.333,244.33,2017,América do Norte,12
11403,2017-12-01,Qantas Airways,Vietnam,0.0,0.0,0.0,0.0,107.895,0.0,2017,Asia,12
11404,2017-12-01,Qatar Airways,Qatar,41771.0,1117.923,54.558,47251.0,1737.905,0.033,2017,Asia,12
11405,2017-12-01,Royal Brunei Airlines,Brunei,5723.0,226.925,1.023,7003.0,409.888,0.0,2017,Asia,12
11406,2017-12-01,Scoot Tigerair,Singapore,31934.0,858.791,0.0,37637.0,966.197,0.0,2017,Asia,12
11407,2017-12-01,Sichuan Airlines,China,4345.0,133.898,0.0,4645.0,49.673,0.0,2017,Asia,12
11408,2017-12-01,Silk Air,Singapore,4278.0,21.475,0.0,7127.0,8.778,0.0,2017,Asia,12
11409,2017-12-01,Singapore Airlines,New Zealand,1776.0,352.192,0.0,2082.0,482.478,0.0,2017,Oceania,12
11410,2017-12-01,Singapore Airlines,Singapore,133675.0,7181.077,371.173,162317.0,8472.286,0.0,2017,Asia,12
11411,2017-12-01,Solomon Airlines,Solomon Islands,1710.0,6.019,0.0,1637.0,23.145,0.0,2017,Oceania,12
11412,2017-12-01,South African Airways,South Africa,7361.0,80.526,0.0,7470.0,397.127,0.0,2017,África,12
11413,2017-12-01,SriLankan Airlines,Sri Lanka,7648.0,170.986,7.87,8176.0,217.865,0.001,2017,Asia,12
11414,2017-12-01,Tasman Cargo Airlines,New Zealand,0.0,432.798,0.0,0.0,432.285,0.0,2017,Oceania,12
11415,2017-12-01,Thai Airways International,Thailand,42922.0,1321.961,121.899,49774.0,2088.781,4.088,2017,Asia,12
11416,2017-12-01,Tianjin Airlines,China,1758.0,73.676,0.0,3100.0,69.99,0.0,2017,Asia,12
11417,2017-12-01,United Airlines,USA,19277.0,509.797,102.969,20787.0,997.64,0.591,2017,América do Norte,12
11418,2017-12-01,United Parcel Service,China,0.0,0.0,0.0,0.0,361.732,0.0,2017,Asia,12
11419,2017-12-01,United Parcel Service,"Korea, Republic of",0.0,0.0,0.0,0.0,98.635,0.0,2017,Asia,12
11420,2017-12-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,376.265,0.0,2017,Asia,12
11421,2017-12-01,United Parcel Service,USA,0.0,1645.661,0.0,0.0,0.0,0.0,2017,América do Norte,12
11422,2017-12-01,Vietnam Airlines,Vietnam,15664.0,769.524,0.0,17694.0,525.567,0.0,2017,Asia,12
11423,2017-12-01,Virgin Australia,Fiji,12665.0,22.129,0.0,14933.0,86.181,0.0,2017,Oceania,12
11424,2017-12-01,Virgin Australia,Hong Kong,5562.0,282.166,0.0,7346.0,584.141,0.0,2017,Asia,12
11425,2017-12-01,Virgin Australia,Indonesia,6595.0,52.891,0.0,9642.0,0.0,0.0,2017,Asia,12
11426,2017-12-01,Virgin Australia,New Zealand,53177.0,70.446,0.0,58928.0,74.02,0.0,2017,Oceania,12
11427,2017-12-01,Virgin Australia,Papua New Guinea,1899.0,0.103,0.0,1561.0,16.815,0.0,2017,Oceania,12
11428,2017-12-01,Virgin Australia,Solomon Islands,590.0,0.0,0.0,747.0,8.468,0.0,2017,Oceania,12
11429,2017-12-01,Virgin Australia,Tonga,1043.0,0.825,0.0,1115.0,1.385,0.0,2017,Oceania,12
11430,2017-12-01,Virgin Australia,USA,18178.0,535.106,0.0,21936.0,945.18,0.0,2017,América do Norte,12
11431,2017-12-01,Virgin Australia,Vanuatu,2191.0,5.818,0.0,2774.0,11.788,0.0,2017,Oceania,12
11432,2017-12-01,Virgin Australia,Samoa,1852.0,0.976,0.0,2238.0,1.233,0.0,2017,Oceania,12
11433,2017-12-01,Xiamen Airlines,China,7598.0,410.563,12.746,9237.0,492.664,0.0,2017,Asia,12
11434,2018-01-01,Air Caledonie International,New Caledonia,7900.0,2.942,0.557,7190.0,75.253,7.119,2018,Oceania,1
11435,2018-01-01,Air Canada,Canada,20529.0,268.328,12.839,17097.0,295.798,6.419,2018,América do Norte,1
11436,2018-01-01,Air China,China,33188.0,915.455,42.637,25462.0,1476.423,16.574,2018,Asia,1
11437,2018-01-01,Air India,India,7414.0,143.658,16.557,6173.0,110.749,0.014,2018,Asia,1
11438,2018-01-01,Air Mauritius,Mauritius,4410.0,58.99,0.179,3740.0,45.352,0.0,2018,África,1
11439,2018-01-01,Air New Zealand,Cook Islands,1192.0,0.054,0.009,1034.0,3.503,0.0,2018,Oceania,1
11440,2018-01-01,Air New Zealand,New Zealand,125083.0,3065.944,86.32,118882.0,2065.633,0.009,2018,Oceania,1
11441,2018-01-01,Air Niugini,Papua New Guinea,6979.0,57.807,0.0,8540.0,154.901,0.0,2018,Oceania,1
11442,2018-01-01,Air Vanuatu,Vanuatu,5900.0,2.534,2.639,4401.0,26.596,3.735,2018,Oceania,1
11443,2018-01-01,AirAsia X,Malaysia,71279.0,853.326,0.0,55918.0,1164.594,0.0,2018,Asia,1
11444,2018-01-01,AirAsia X,New Zealand,4694.0,0.0,0.0,2738.0,0.916,0.0,2018,Oceania,1
11445,2018-01-01,All Nippon Airways,Japan,6949.0,351.081,1.742,6438.0,545.126,0.0,2018,Asia,1
11446,2018-01-01,American Airlines,USA,8584.0,7.252,47.579,7620.0,169.601,0.0,2018,América do Norte,1
11447,2018-01-01,Asiana Airlines,"Korea, Republic of",11880.0,177.36,36.946,11516.0,181.705,0.0,2018,Asia,1
11448,2018-01-01,Batik Air Indonesia,Indonesia,9660.0,0.0,0.0,5133.0,0.0,0.0,2018,Asia,1
11449,2018-01-01,Beijing Capital Airlines,China,5776.0,274.696,0.0,4118.0,304.423,0.0,2018,Asia,1
11450,2018-01-01,British Airways,Singapore,2988.0,2.602,0.0,2292.0,295.354,0.0,2018,Asia,1
11451,2018-01-01,British Airways,United Kingdom,5652.0,352.743,18.299,5234.0,100.675,0.166,2018,Europa,1
11452,2018-01-01,Cathay Pacific Airways,Hong Kong,95009.0,2973.614,15.165,72327.0,3948.818,1.233,2018,Asia,1
11453,2018-01-01,Cebu Pacific Air,Philippines,9714.0,270.916,0.0,8278.0,163.456,0.0,2018,Asia,1
11454,2018-01-01,China Airlines,New Zealand,6250.0,115.819,0.0,6528.0,154.726,0.0,2018,Oceania,1
11455,2018-01-01,China Airlines,Taiwan,22821.0,231.968,26.438,17462.0,843.743,2.129,2018,Asia,1
11456,2018-01-01,China Eastern Airlines,China,43647.0,771.312,38.597,31852.0,2007.086,0.0,2018,Asia,1
11457,2018-01-01,China Southern Airlines,China,75424.0,1363.429,114.673,61042.0,2425.029,30.125,2018,Asia,1
11458,2018-01-01,Delta Air Lines,USA,8414.0,182.356,37.275,7383.0,198.271,0.0,2018,América do Norte,1
11459,2018-01-01,Emirates,Hong Kong,0.0,0.0,0.0,0.0,283.955,0.0,2018,Asia,1
11460,2018-01-01,Emirates,New Zealand,34370.0,854.48,0.0,32479.0,190.056,13.302,2018,Oceania,1
11461,2018-01-01,Emirates,Singapore,8958.0,36.822,0.408,8145.0,154.703,0.0,2018,Asia,1
11462,2018-01-01,Emirates,Thailand,8877.0,0.035,0.0,5142.0,13.625,0.0,2018,Asia,1
11463,2018-01-01,Emirates,United Arab Emirates,126581.0,2650.471,107.218,99558.0,2870.089,39.541,2018,Asia,1
11464,2018-01-01,Etihad Airways,United Arab Emirates,65169.0,848.421,25.885,52816.0,1820.737,51.347,2018,Asia,1
11465,2018-01-01,Eva Air,Taiwan,5131.0,117.341,2.079,3977.0,171.932,0.0,2018,Asia,1
11466,2018-01-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,1232.717,0.0,2018,Asia,1
11467,2018-01-01,Federal Express Corporation,USA,0.0,963.277,0.0,0.0,0.0,0.0,2018,América do Norte,1
11468,2018-01-01,Fiji Airways,Fiji,27392.0,328.541,0.039,22761.0,188.72,8.948,2018,Oceania,1
11469,2018-01-01,Garuda Indonesia,Indonesia,32394.0,470.093,104.496,25501.0,1102.714,2.676,2018,Asia,1
11470,2018-01-01,Hainan Airlines,China,10404.0,298.271,0.0,6322.0,225.909,0.0,2018,Asia,1
11471,2018-01-01,Hawaiian Airlines,USA,11989.0,154.211,0.0,10416.0,213.51,0.0,2018,América do Norte,1
11472,2018-01-01,Hong Kong Airlines,Hong Kong,5035.0,244.146,0.0,3164.0,259.401,0.0,2018,Asia,1
11473,2018-01-01,Indonesia AirAsia,Indonesia,16021.0,16.511,0.0,12516.0,0.0,0.0,2018,Asia,1
11474,2018-01-01,Japan Airlines,Japan,10897.0,249.797,201.909,10142.0,256.969,0.113,2018,Asia,1
11475,2018-01-01,Jetstar,China,1732.0,0.0,0.0,1393.0,0.0,0.0,2018,Asia,1
11476,2018-01-01,Jetstar,Fiji,3142.0,1.556,0.0,2853.0,0.206,0.0,2018,Oceania,1
11477,2018-01-01,Jetstar,Indonesia,62273.0,211.908,2.62,57535.0,2.736,0.827,2018,Asia,1
11478,2018-01-01,Jetstar,Japan,26001.0,88.281,3.896,22977.0,9.983,1.741,2018,Asia,1
11479,2018-01-01,Jetstar,New Zealand,43825.0,4.327,0.0,44159.0,5.999,0.523,2018,Oceania,1
11480,2018-01-01,Jetstar,Singapore,5782.0,114.769,2.857,5369.0,154.182,0.0,2018,Asia,1
11481,2018-01-01,Jetstar,Thailand,13387.0,179.113,3.006,12669.0,83.275,2.196,2018,Asia,1
11482,2018-01-01,Jetstar,USA,13797.0,101.076,7.876,12297.0,22.49,1.982,2018,América do Norte,1
11483,2018-01-01,Jetstar,Vietnam,9077.0,176.493,0.0,9176.0,45.714,5.323,2018,Asia,1
11484,2018-01-01,Jetstar Asia,Singapore,8159.0,10.599,0.0,7452.0,0.283,0.0,2018,Asia,1
11485,2018-01-01,Jin Air,"Korea, Republic of",2561.0,0.0,0.0,2252.0,5.525,0.0,2018,Asia,1
11486,2018-01-01,Korean Air,"Korea, Republic of",19213.0,207.415,128.889,16600.0,191.281,4.632,2018,Asia,1
11487,2018-01-01,LATAM Airlines,Chile,5342.0,252.442,0.23,4884.0,257.701,5.557,2018,América do Sul,1
11488,2018-01-01,LATAM Airlines,New Zealand,3398.0,51.595,0.0,3840.0,89.963,0.0,2018,Oceania,1
11489,2018-01-01,Malaysia Airlines,Malaysia,42518.0,1231.977,93.926,32794.0,1209.107,2.244,2018,Asia,1
11490,2018-01-01,Malindo Air,Indonesia,3007.0,0.0,0.0,2025.0,0.0,0.0,2018,Asia,1
11491,2018-01-01,Malindo Air,Malaysia,8910.0,2.62,0.0,6254.0,0.0,0.0,2018,Asia,1
11492,2018-01-01,Nauru Airlines,Nauru,796.0,4.302,0.174,1174.0,92.344,1.264,2018,Oceania,1
11493,2018-01-01,Pacific Air Express,Papua New Guinea,0.0,0.0,0.0,0.0,44.314,0.0,2018,Oceania,1
11494,2018-01-01,Pacific Air Express,Solomon Islands,0.0,0.0,0.0,0.0,10.157,0.0,2018,Oceania,1
11495,2018-01-01,Philippine Airlines,Philippines,15402.0,176.298,1.264,12327.0,389.925,0.0,2018,Asia,1
11496,2018-01-01,Polar Air Cargo,China,0.0,0.0,0.0,0.0,351.008,0.0,2018,Asia,1
11497,2018-01-01,Polar Air Cargo,Japan,0.0,374.508,0.0,0.0,13.508,0.0,2018,Asia,1
11498,2018-01-01,Polar Air Cargo,Taiwan,0.0,0.0,0.0,0.0,27.271,0.0,2018,Asia,1
11499,2018-01-01,Polar Air Cargo,USA,0.0,237.365,0.0,0.0,0.0,0.0,2018,América do Norte,1
11500,2018-01-01,Qantas Airways,Canada,4331.0,22.773,0.0,3655.0,1.695,0.003,2018,América do Norte,1
11501,2018-01-01,Qantas Airways,Chile,7535.0,33.906,0.0,7129.0,5.024,2.318,2018,América do Sul,1
11502,2018-01-01,Qantas Airways,China,12990.0,288.692,39.821,10286.0,497.157,68.533,2018,Asia,1
11503,2018-01-01,Qantas Airways,Hong Kong,37073.0,983.2,39.869,29965.0,1049.705,45.103,2018,Asia,1
11504,2018-01-01,Qantas Airways,Indonesia,8110.0,77.718,1.684,6307.0,42.682,1.104,2018,Asia,1
11505,2018-01-01,Qantas Airways,Japan,29434.0,328.675,32.598,28099.0,114.974,51.866,2018,Asia,1
11506,2018-01-01,Qantas Airways,New Caledonia,2438.0,0.435,0.146,2075.0,1.41,1.289,2018,Oceania,1
11507,2018-01-01,Qantas Airways,New Zealand,77530.0,791.429,0.702,74063.0,790.426,151.347,2018,Oceania,1
11508,2018-01-01,Qantas Airways,Papua New Guinea,2644.0,0.0,0.0,2199.0,3.629,3.979,2018,Oceania,1
11509,2018-01-01,Qantas Airways,Philippines,5387.0,68.617,4.372,4779.0,49.82,1.572,2018,Asia,1
11510,2018-01-01,Qantas Airways,Singapore,40267.0,812.325,33.854,36913.0,1021.515,65.673,2018,Asia,1
11511,2018-01-01,Qantas Airways,South Africa,7915.0,121.968,2.264,7523.0,15.868,4.723,2018,África,1
11512,2018-01-01,Qantas Airways,Taiwan,0.0,0.0,0.0,0.0,100.735,0.0,2018,Asia,1
11513,2018-01-01,Qantas Airways,Thailand,7699.0,107.115,14.931,7015.0,162.229,11.607,2018,Asia,1
11514,2018-01-01,Qantas Airways,United Kingdom,13721.0,402.724,32.044,12780.0,69.852,121.059,2018,Europa,1
11515,2018-01-01,Qantas Airways,United Arab Emirates,9726.0,6.735,0.0,7787.0,270.006,13.192,2018,Asia,1
11516,2018-01-01,Qantas Airways,USA,71777.0,1196.625,125.124,60854.0,201.571,157.175,2018,América do Norte,1
11517,2018-01-01,Qatar Airways,Qatar,48096.0,1036.208,22.561,43253.0,1962.888,0.042,2018,Asia,1
11518,2018-01-01,Royal Brunei Airlines,Brunei,6924.0,217.432,0.468,6296.0,385.081,0.0,2018,Asia,1
11519,2018-01-01,Scoot Tigerair,Singapore,35386.0,365.844,0.0,31398.0,814.315,0.0,2018,Asia,1
11520,2018-01-01,Sichuan Airlines,China,5106.0,107.935,0.0,3879.0,88.496,0.0,2018,Asia,1
11521,2018-01-01,Silk Air,Singapore,7132.0,22.492,0.0,4672.0,7.694,0.0,2018,Asia,1
11522,2018-01-01,Singapore Airlines,New Zealand,2384.0,300.802,0.0,1693.0,408.433,0.0,2018,Oceania,1
11523,2018-01-01,Singapore Airlines,Singapore,159259.0,6284.874,371.271,132338.0,8809.861,0.0,2018,Asia,1
11524,2018-01-01,Solomon Airlines,Solomon Islands,1385.0,6.895,0.0,1333.0,26.999,0.0,2018,Oceania,1
11525,2018-01-01,South African Airways,South Africa,7002.0,101.016,0.0,6583.0,277.907,0.0,2018,África,1
11526,2018-01-01,SriLankan Airlines,Sri Lanka,7913.0,158.269,0.129,6501.0,281.937,0.003,2018,Asia,1
11527,2018-01-01,Tasman Cargo Airlines,New Zealand,0.0,372.84,0.0,0.0,447.181,0.0,2018,Oceania,1
11528,2018-01-01,Thai Airways International,Thailand,48751.0,1157.581,64.491,41926.0,2110.355,1.663,2018,Asia,1
11529,2018-01-01,Tianjin Airlines,China,3051.0,17.906,0.0,2083.0,72.727,0.0,2018,Asia,1
11530,2018-01-01,United Airlines,USA,23671.0,447.902,71.921,20201.0,578.957,0.373,2018,América do Norte,1
11531,2018-01-01,United Parcel Service,China,0.0,0.0,0.0,0.0,117.546,0.0,2018,Asia,1
11532,2018-01-01,United Parcel Service,"Korea, Republic of",0.0,0.0,0.0,0.0,111.161,0.0,2018,Asia,1
11533,2018-01-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,235.6,0.0,2018,Asia,1
11534,2018-01-01,United Parcel Service,USA,0.0,1491.47,0.0,0.0,0.0,0.0,2018,América do Norte,1
11535,2018-01-01,Vietnam Airlines,Vietnam,16558.0,745.365,0.0,16493.0,577.19,0.0,2018,Asia,1
11536,2018-01-01,Virgin Australia,Fiji,15273.0,71.756,0.0,11739.0,49.795,0.0,2018,Oceania,1
11537,2018-01-01,Virgin Australia,Hong Kong,7562.0,247.527,0.0,5642.0,538.836,0.0,2018,Asia,1
11538,2018-01-01,Virgin Australia,Indonesia,11822.0,58.055,0.0,10471.0,0.0,0.0,2018,Asia,1
11539,2018-01-01,Virgin Australia,New Zealand,57607.0,56.561,0.0,54376.0,35.409,0.0,2018,Oceania,1
11540,2018-01-01,Virgin Australia,Papua New Guinea,1281.0,0.154,0.0,1707.0,12.207,0.0,2018,Oceania,1
11541,2018-01-01,Virgin Australia,Solomon Islands,702.0,0.0,0.0,610.0,11.493,0.0,2018,Oceania,1
11542,2018-01-01,Virgin Australia,Tonga,1294.0,0.691,0.0,1127.0,0.435,0.0,2018,Oceania,1
11543,2018-01-01,Virgin Australia,USA,23481.0,356.305,0.0,19577.0,615.187,0.0,2018,América do Norte,1
11544,2018-01-01,Virgin Australia,Vanuatu,2865.0,1.539,0.0,2317.0,8.182,0.0,2018,Oceania,1
11545,2018-01-01,Virgin Australia,Samoa,2025.0,0.588,0.0,1802.0,0.333,0.0,2018,Oceania,1
11546,2018-01-01,Xiamen Airlines,China,10422.0,405.411,12.603,8183.0,584.942,0.0,2018,Asia,1
11547,2018-02-01,Air Caledonie International,New Caledonia,3988.0,4.546,0.509,6106.0,57.108,6.509,2018,Oceania,2
11548,2018-02-01,Air Canada,Canada,14342.0,242.434,10.027,10911.0,209.213,16.528,2018,América do Norte,2
11549,2018-02-01,Air China,China,28081.0,645.869,31.832,25942.0,613.802,0.025,2018,Asia,2
11550,2018-02-01,Air India,India,6806.0,178.626,17.543,5841.0,168.238,0.0,2018,Asia,2
11551,2018-02-01,Air Mauritius,Mauritius,2137.0,42.747,0.2,1521.0,37.3,0.0,2018,África,2
11552,2018-02-01,Air New Zealand,Cook Islands,798.0,0.317,0.022,764.0,1.24,0.0,2018,Oceania,2
11553,2018-02-01,Air New Zealand,New Zealand,104109.0,2998.543,84.955,106533.0,2190.718,0.03,2018,Oceania,2
11554,2018-02-01,Air Niugini,Papua New Guinea,5990.0,41.888,0.0,5995.0,201.594,0.0,2018,Oceania,2
11555,2018-02-01,Air Vanuatu,Vanuatu,2460.0,3.058,2.297,2528.0,26.595,3.05,2018,Oceania,2
11556,2018-02-01,AirAsia X,Malaysia,50484.0,581.702,0.0,40309.0,608.869,0.0,2018,Asia,2
11557,2018-02-01,AirAsia X,New Zealand,2842.0,0.457,0.0,3222.0,14.977,0.0,2018,Oceania,2
11558,2018-02-01,All Nippon Airways,Japan,6367.0,284.474,2.192,5640.0,251.236,0.0,2018,Asia,2
11559,2018-02-01,American Airlines,USA,7560.0,3.376,42.169,6854.0,143.278,0.0,2018,América do Norte,2
11560,2018-02-01,Asiana Airlines,"Korea, Republic of",6243.0,182.512,34.389,6210.0,148.317,0.0,2018,Asia,2
11561,2018-02-01,Batik Air Indonesia,Indonesia,3352.0,0.0,0.0,1729.0,0.0,0.0,2018,Asia,2
11562,2018-02-01,Beijing Capital Airlines,China,5454.0,141.459,0.0,4935.0,79.743,0.0,2018,Asia,2
11563,2018-02-01,British Airways,Singapore,2895.0,4.7,0.0,2219.0,263.655,0.0,2018,Asia,2
11564,2018-02-01,British Airways,United Kingdom,4813.0,345.695,9.197,4368.0,89.361,0.415,2018,Europa,2
11565,2018-02-01,Cathay Pacific Airways,Hong Kong,84318.0,2961.266,11.998,66034.0,3246.8,1.821,2018,Asia,2
11566,2018-02-01,Cebu Pacific Air,Philippines,6992.0,211.464,0.0,5236.0,160.064,0.0,2018,Asia,2
11567,2018-02-01,China Airlines,New Zealand,4035.0,172.919,0.0,4784.0,150.677,0.0,2018,Oceania,2
11568,2018-02-01,China Airlines,Taiwan,16825.0,324.778,33.082,17804.0,343.589,3.088,2018,Asia,2
11569,2018-02-01,China Eastern Airlines,China,45129.0,722.963,23.378,39529.0,1016.608,0.0,2018,Asia,2
11570,2018-02-01,China Southern Airlines,China,69815.0,1017.458,88.016,65224.0,1245.655,20.988,2018,Asia,2
11571,2018-02-01,Delta Air Lines,USA,6948.0,251.166,18.819,6031.0,281.684,0.0,2018,América do Norte,2
11572,2018-02-01,Emirates,Hong Kong,0.0,0.0,0.0,0.0,125.63,0.0,2018,Asia,2
11573,2018-02-01,Emirates,New Zealand,23174.0,887.811,0.732,25587.0,246.932,17.864,2018,Oceania,2
11574,2018-02-01,Emirates,Singapore,14503.0,31.791,0.689,7586.0,111.999,0.0,2018,Asia,2
11575,2018-02-01,Emirates,Thailand,9583.0,0.139,0.0,5418.0,2.229,0.0,2018,Asia,2
11576,2018-02-01,Emirates,United Arab Emirates,91423.0,3113.547,106.303,64947.0,2874.423,32.184,2018,Asia,2
11577,2018-02-01,Etihad Airways,United Arab Emirates,50474.0,933.752,19.397,40345.0,1770.864,34.853,2018,Asia,2
11578,2018-02-01,Eva Air,Taiwan,3658.0,130.819,1.764,3470.0,111.615,0.0,2018,Asia,2
11579,2018-02-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,641.988,0.0,2018,Asia,2
11580,2018-02-01,Federal Express Corporation,USA,0.0,1052.282,0.0,0.0,0.0,0.0,2018,América do Norte,2
11581,2018-02-01,Fiji Airways,Fiji,14886.0,238.775,0.04,14008.0,224.557,8.425,2018,Oceania,2
11582,2018-02-01,Garuda Indonesia,Indonesia,22746.0,618.351,106.724,18563.0,948.181,1.006,2018,Asia,2
11583,2018-02-01,Hainan Airlines,China,11836.0,274.701,0.0,10125.0,116.535,0.0,2018,Asia,2
11584,2018-02-01,Hawaiian Airlines,USA,7639.0,153.312,0.0,6571.0,173.34,0.0,2018,América do Norte,2
11585,2018-02-01,Hong Kong Airlines,Hong Kong,4560.0,185.75,0.0,4566.0,48.378,0.0,2018,Asia,2
11586,2018-02-01,Indonesia AirAsia,Indonesia,11195.0,30.028,0.0,9136.0,0.0,0.0,2018,Asia,2
11587,2018-02-01,Japan Airlines,Japan,9706.0,246.991,203.078,9300.0,162.979,0.151,2018,Asia,2
11588,2018-02-01,Jetstar,China,1964.0,0.0,0.0,1533.0,0.0,0.0,2018,Asia,2
11589,2018-02-01,Jetstar,Fiji,1958.0,1.36,0.0,1511.0,1.229,0.0,2018,Oceania,2
11590,2018-02-01,Jetstar,Indonesia,56176.0,294.209,2.008,55476.0,6.576,0.834,2018,Asia,2
11591,2018-02-01,Jetstar,Japan,23736.0,74.046,4.299,19813.0,17.87,1.262,2018,Asia,2
11592,2018-02-01,Jetstar,New Zealand,34121.0,6.341,0.0,35055.0,11.987,1.819,2018,Oceania,2
11593,2018-02-01,Jetstar,Singapore,5925.0,108.447,2.202,4103.0,113.222,0.0,2018,Asia,2
11594,2018-02-01,Jetstar,Thailand,11174.0,269.389,5.082,10467.0,65.777,2.055,2018,Asia,2
11595,2018-02-01,Jetstar,USA,9451.0,88.455,6.86,8735.0,27.855,1.523,2018,América do Norte,2
11596,2018-02-01,Jetstar,Vietnam,6135.0,131.036,0.0,5715.0,10.131,3.03,2018,Asia,2
