,Month,Passengers In,Freight In,Passengers Out,Freight Out
7342,2014-10-01,5818.0,185.114,5391.0,82.384
7343,2014-10-01,10615.0,260.565,10106.0,36.708
7344,2014-10-01,11941.0,217.219,9079.0,151.447
7345,2014-10-01,12178.0,7.271,10296.0,1.876
7346,2014-10-01,11393.0,158.076,9010.0,284.853
7347,2014-10-01,2963.0,108.199,2706.0,199.272
7348,2014-10-01,3045.0,47.224,2862.0,59.5
7349,2014-10-01,69948.0,3409.696,45265.0,1564.646
7350,2014-10-01,852.0,0.176,909.0,71.207
7351,2014-10-01,0.0,3.079,0.0,173.354
7352,2014-10-01,0.0,1.267,0.0,41.575
7353,2014-10-01,7724.0,292.706,6053.0,220.768
7354,2014-10-01,0.0,0.0,0.0,4.091
7355,2014-10-01,0.0,802.385,0.0,11.361
7356,2014-10-01,0.0,0.0,0.0,31.902
7357,2014-10-01,4296.0,8.911,4126.0,1.302
7358,2014-10-01,8257.0,594.465,6415.0,287.226
7359,2014-10-01,26996.0,1094.325,22836.0,641.022
7360,2014-10-01,3720.0,134.129,2969.0,36.623
7361,2014-10-01,10818.0,61.099,9324.0,89.251
7362,2014-10-01,2221.0,1.439,1935.0,10.615
7363,2014-10-01,52733.0,624.081,55033.0,970.452
7364,2014-10-01,2436.0,0.0,2151.0,0.0
7365,2014-10-01,4489.0,53.632,3458.0,79.767
7366,2014-10-01,31462.0,1218.52,21259.0,852.082
7367,2014-10-01,7703.0,134.232,5751.0,48.415
7368,2014-10-01,6750.0,222.872,5738.0,135.517
7369,2014-10-01,13255.0,501.537,8992.0,119.633
7370,2014-10-01,13211.0,29.081,6078.0,273.592
7371,2014-10-01,61798.0,1867.024,53468.0,428.469
7372,2014-10-01,18709.0,820.147,11256.0,918.671
7373,2014-10-01,6530.0,190.704,4129.0,313.409
7374,2014-10-01,17051.0,429.151,14254.0,78.957
7375,2014-10-01,4028.0,148.045,3467.0,31.406
7376,2014-10-01,2222.0,7.501,1646.0,3.758
7377,2014-10-01,0.0,0.0,0.0,104.725
7378,2014-10-01,0.0,268.31,0.0,707.248
7379,2014-10-01,138291.0,7347.456,107608.0,5456.387
7380,2014-10-01,1538.0,7.592,1618.0,24.398
7381,2014-10-01,7403.0,101.708,5419.0,201.068
7382,2014-10-01,0.0,345.138,0.0,360.316
7383,2014-10-01,42408.0,1727.527,28651.0,1196.379
7384,2014-10-01,4127.0,0.0,3427.0,0.0
7385,2014-10-01,808.0,0.0,733.0,1.913
7386,2014-10-01,15028.0,3.739,13802.0,234.107
7387,2014-10-01,0.0,0.0,0.0,57.359
7388,2014-10-01,0.0,0.0,0.0,6.435
7389,2014-10-01,0.0,0.0,0.0,39.485
7390,2014-10-01,0.0,1542.653,0.0,0.207
7391,2014-10-01,15749.0,494.512,10842.0,274.166
7392,2014-10-01,15604.0,22.54,14401.0,21.871
7393,2014-10-01,25593.0,62.783,22652.0,3.068
7394,2014-10-01,48102.0,73.524,49993.0,45.308
7395,2014-10-01,2844.0,0.802,2646.0,24.999
7396,2014-10-01,894.0,1.596,830.0,16.235
7397,2014-10-01,2764.0,0.321,2704.0,1.331
7398,2014-10-01,916.0,1.219,1059.0,0.535
7399,2014-10-01,4782.0,149.692,2105.0,107.892
7400,2014-10-01,20058.0,643.848,18042.0,639.936
7401,2014-10-01,2539.0,2.103,2288.0,9.085
7402,2014-10-01,1855.0,1.981,1951.0,1.222
7403,2014-11-01,4013.0,4.715,4451.0,127.443
7404,2014-11-01,7235.0,117.194,6934.0,67.299
7405,2014-11-01,11442.0,354.896,12358.0,309.32
7406,2014-11-01,5906.0,188.707,6001.0,25.533
7407,2014-11-01,1731.0,55.756,1570.0,34.732
7408,2014-11-01,783.0,0.013,816.0,33.679
7409,2014-11-01,97745.0,2332.885,101299.0,2292.043
7410,2014-11-01,5822.0,27.262,5851.0,207.003
7411,2014-11-01,3995.0,5.068,3592.0,38.93
7412,2014-11-01,48659.0,336.132,49439.0,183.618
7413,2014-11-01,6907.0,200.776,6787.0,95.097
7414,2014-11-01,3213.0,35.463,2528.0,72.758
7415,2014-11-01,5090.0,381.504,4621.0,146.944
7416,2014-11-01,65074.0,3924.791,70881.0,2752.074
7417,2014-11-01,3327.0,39.578,3596.0,45.099
7418,2014-11-01,3405.0,235.767,5117.0,198.041
7419,2014-11-01,4412.0,177.342,5373.0,183.926
7420,2014-11-01,14964.0,491.206,15520.0,338.242
7421,2014-11-01,31473.0,1331.582,32869.0,1018.463
7422,2014-11-01,7355.0,137.53,7247.0,279.013
7423,2014-11-01,0.0,0.0,0.0,352.082
7424,2014-11-01,2860.0,4.666,2807.0,29.251
7425,2014-11-01,34051.0,1357.514,38166.0,622.485
7426,2014-11-01,9819.0,174.374,8270.0,382.067
7427,2014-11-01,5184.0,15.607,3261.0,27.024
7428,2014-11-01,81227.0,3738.441,77443.0,3419.013
7429,2014-11-01,2704.0,98.628,2837.0,177.512
7430,2014-11-01,32736.0,956.069,29462.0,1061.635
7431,2014-11-01,1931.0,93.752,2163.0,69.158
7432,2014-11-01,0.0,0.0,0.0,266.673
7433,2014-11-01,0.0,553.948,0.0,0.0
7434,2014-11-01,18459.0,315.125,17953.0,244.694
7435,2014-11-01,24346.0,786.178,26039.0,310.565
7436,2014-11-01,10792.0,208.579,10859.0,189.642
7437,2014-11-01,18174.0,0.0,16817.0,0.0
7438,2014-11-01,6604.0,103.207,6440.0,160.581
7439,2014-11-01,2527.0,7.511,2355.0,4.568
7440,2014-11-01,36773.0,673.572,35974.0,7.601
7441,2014-11-01,20095.0,296.549,22268.0,163.806
7442,2014-11-01,31233.0,6.523,31984.0,27.573
7443,2014-11-01,4639.0,187.811,5492.0,152.857
7444,2014-11-01,10583.0,276.403,10832.0,66.732
7445,2014-11-01,9119.0,223.766,8404.0,176.515
7446,2014-11-01,8410.0,8.381,8977.0,0.521
7447,2014-11-01,9989.0,200.967,9795.0,313.205
7448,2014-11-01,2886.0,142.124,2650.0,235.397
7449,2014-11-01,3257.0,80.341,3025.0,50.765
7450,2014-11-01,48489.0,3508.677,53963.0,1691.675
7451,2014-11-01,864.0,0.261,899.0,32.202
7452,2014-11-01,0.0,16.9,0.0,155.28
7453,2014-11-01,0.0,0.957,0.0,38.811
7454,2014-11-01,8304.0,344.343,8550.0,227.435
7455,2014-11-01,0.0,0.0,0.0,4.225
7456,2014-11-01,0.0,0.0,0.0,2.297
7457,2014-11-01,0.0,775.117,0.0,32.573
7458,2014-11-01,0.0,0.0,0.0,1.966
7459,2014-11-01,4636.0,7.991,4587.0,2.034
7460,2014-11-01,7434.0,746.433,6815.0,280.765
7461,2014-11-01,23191.0,1190.227,23993.0,866.83
7462,2014-11-01,2900.0,157.753,2978.0,45.362
7463,2014-11-01,9413.0,77.811,9778.0,105.505
7464,2014-11-01,2418.0,0.931,2328.0,9.958
7465,2014-11-01,43531.0,542.83,48501.0,999.291
7466,2014-11-01,1953.0,0.0,2031.0,0.0
7467,2014-11-01,3670.0,58.552,3669.0,69.782
7468,2014-11-01,26353.0,1059.987,23692.0,1000.451
7469,2014-11-01,6123.0,153.014,6387.0,51.492
7470,2014-11-01,6027.0,262.842,6196.0,72.527
7471,2014-11-01,9639.0,490.019,9854.0,108.145
7472,2014-11-01,9165.0,27.402,7200.0,256.679
7473,2014-11-01,51813.0,1850.275,49394.0,431.742
7474,2014-11-01,0.0,0.0,0.0,217.985
7475,2014-11-01,13780.0,911.326,13301.0,828.151
7476,2014-11-01,4472.0,186.805,5108.0,356.266
7477,2014-11-01,15587.0,464.845,16004.0,95.139
7478,2014-11-01,3662.0,173.396,3970.0,32.206
7479,2014-11-01,1496.0,4.98,1860.0,2.228
7480,2014-11-01,0.0,0.0,0.0,15.929
7481,2014-11-01,0.0,436.174,0.0,739.497
7482,2014-11-01,114124.0,8088.845,117256.0,6185.307
7483,2014-11-01,1328.0,6.089,1359.0,22.027
7484,2014-11-01,5559.0,112.641,6447.0,343.217
7485,2014-11-01,0.0,373.882,0.0,391.494
7486,2014-11-01,28878.0,1642.743,33027.0,1500.127
7487,2014-11-01,3128.0,0.0,3583.0,0.0
7488,2014-11-01,615.0,0.0,640.0,0.165
7489,2014-11-01,18086.0,13.467,17182.0,328.409
7490,2014-11-01,0.0,0.0,0.0,89.289
7491,2014-11-01,0.0,0.0,0.0,3.145
7492,2014-11-01,0.0,0.0,0.0,67.335
7493,2014-11-01,0.0,1531.912,0.0,0.0
7494,2014-11-01,12797.0,505.714,13758.0,337.955
7495,2014-11-01,13686.0,33.654,12648.0,36.732
7496,2014-11-01,21217.0,110.479,20049.0,4.66
7497,2014-11-01,46153.0,77.839,48791.0,44.23
7498,2014-11-01,2412.0,0.576,2721.0,25.175
7499,2014-11-01,661.0,1.393,600.0,7.501
7500,2014-11-01,2261.0,0.307,2341.0,1.128
7501,2014-11-01,784.0,0.807,978.0,1.725
7502,2014-11-01,3043.0,107.6,2496.0,170.908
7503,2014-11-01,18137.0,620.307,16352.0,776.895
7504,2014-11-01,1903.0,3.407,1902.0,9.539
7505,2014-11-01,1842.0,1.451,1743.0,2.84
7506,2014-12-01,6793.0,5.063,5200.0,111.962
7507,2014-12-01,8205.0,95.34,10221.0,56.043
7508,2014-12-01,13916.0,464.34,14562.0,415.417
7509,2014-12-01,6724.0,161.165,6875.0,28.103
7510,2014-12-01,2007.0,29.768,3238.0,30.095
7511,2014-12-01,426.0,0.0,811.0,18.25
7512,2014-12-01,107878.0,2327.223,120011.0,2189.312
7513,2014-12-01,8047.0,32.14,6371.0,202.673
7514,2014-12-01,3705.0,6.89,4915.0,27.412
7515,2014-12-01,52145.0,213.097,75927.0,165.061
7516,2014-12-01,6430.0,168.894,7474.0,49.489
7517,2014-12-01,3198.0,27.167,3639.0,102.969
7518,2014-12-01,4866.0,318.734,5005.0,137.941
7519,2014-12-01,66709.0,3533.936,80004.0,4001.428
7520,2014-12-01,3810.0,6.519,7491.0,52.433
7521,2014-12-01,5987.0,297.878,9317.0,262.439
7522,2014-12-01,6618.0,264.522,9800.0,264.091
7523,2014-12-01,22199.0,673.355,27291.0,384.303
7524,2014-12-01,39818.0,1224.692,44334.0,1173.357
7525,2014-12-01,8082.0,130.657,8778.0,218.716
7526,2014-12-01,0.0,0.0,0.0,545.127
7527,2014-12-01,2907.0,0.316,4204.0,7.337
7528,2014-12-01,34215.0,1156.079,38438.0,414.904
7529,2014-12-01,8798.0,106.108,11082.0,357.767
7530,2014-12-01,3036.0,2.179,3237.0,32.495
7531,2014-12-01,97345.0,3143.14,106985.0,3648.263
7532,2014-12-01,2441.0,74.431,4190.0,222.892
7533,2014-12-01,34708.0,858.475,34413.0,1220.591
7534,2014-12-01,1891.0,119.789,2704.0,132.11
7535,2014-12-01,0.0,0.0,0.0,231.139
7536,2014-12-01,0.0,545.154,0.0,0.0
7537,2014-12-01,20483.0,338.137,23243.0,265.334
7538,2014-12-01,24786.0,623.535,35252.0,386.514
7539,2014-12-01,10740.0,213.187,12534.0,135.396
7540,2014-12-01,16667.0,0.0,21427.0,0.0
7541,2014-12-01,5384.0,122.943,7207.0,116.897
7542,2014-12-01,2627.0,5.533,3438.0,3.595
7543,2014-12-01,35217.0,341.529,43700.0,8.158
7544,2014-12-01,20995.0,239.394,27378.0,179.096
7545,2014-12-01,37278.0,7.754,41613.0,23.604
7546,2014-12-01,5415.0,195.929,7304.0,145.92
7547,2014-12-01,9577.0,232.425,11788.0,63.925
7548,2014-12-01,11211.0,205.969,12421.0,151.817
7549,2014-12-01,9487.0,10.429,13914.0,0.912
7550,2014-12-01,14332.0,197.595,15866.0,248.363
7551,2014-12-01,2683.0,189.775,2218.0,177.514
7552,2014-12-01,3552.0,50.524,4451.0,61.068
7553,2014-12-01,67349.0,2906.203,78243.0,2340.353
7554,2014-12-01,1247.0,0.381,953.0,51.938
7555,2014-12-01,0.0,0.186,0.0,163.114
7556,2014-12-01,0.0,1.549,0.0,23.742
7557,2014-12-01,8417.0,303.792,12590.0,259.878
7558,2014-12-01,0.0,0.0,0.0,3.535
7559,2014-12-01,0.0,570.611,0.0,4.052
7560,2014-12-01,0.0,0.0,0.0,4.032
7561,2014-12-01,6121.0,12.213,5812.0,4.535
7562,2014-12-01,6077.0,511.855,6886.0,336.572
7563,2014-12-01,25331.0,1011.053,28175.0,980.575
7564,2014-12-01,3171.0,92.312,3586.0,63.086
7565,2014-12-01,9210.0,60.844,10710.0,73.717
7566,2014-12-01,0.0,0.0,0.0,11.0
7567,2014-12-01,2311.0,1.079,1931.0,10.804
7568,2014-12-01,50332.0,569.779,58736.0,872.149
7569,2014-12-01,2417.0,0.0,1960.0,0.0
7570,2014-12-01,3178.0,42.02,4235.0,70.645
7571,2014-12-01,26350.0,1111.096,29018.0,1067.88
7572,2014-12-01,7663.0,100.301,7614.0,50.11
7573,2014-12-01,5835.0,209.669,5978.0,52.894
7574,2014-12-01,11471.0,452.037,15296.0,121.886
7575,2014-12-01,11730.0,24.328,8542.0,228.853
7576,2014-12-01,49679.0,1721.691,60762.0,295.819
7577,2014-12-01,0.0,0.0,0.0,198.001
7578,2014-12-01,17057.0,799.177,19577.0,830.855
7579,2014-12-01,5992.0,193.688,7028.0,338.66
7580,2014-12-01,20609.0,519.186,26428.0,274.292
7581,2014-12-01,3240.0,148.877,4524.0,47.951
7582,2014-12-01,1484.0,6.612,3132.0,4.014
7583,2014-12-01,0.0,0.0,0.0,87.526
7584,2014-12-01,0.0,257.933,0.0,445.384
7585,2014-12-01,124260.0,6933.53,148480.0,7314.087
7586,2014-12-01,1803.0,9.071,1530.0,22.825
7587,2014-12-01,7057.0,75.065,7576.0,235.659
7588,2014-12-01,0.0,366.392,0.0,334.651
7589,2014-12-01,36833.0,1480.384,47286.0,1691.249
7590,2014-12-01,2522.0,0.0,3891.0,0.0
7591,2014-12-01,618.0,0.0,818.0,0.339
7592,2014-12-01,18496.0,3.574,20628.0,324.608
7593,2014-12-01,0.0,0.0,0.0,121.292
7594,2014-12-01,0.0,0.0,0.0,10.839
7595,2014-12-01,0.0,0.0,0.0,81.98
7596,2014-12-01,0.0,1371.497,0.0,0.0
7597,2014-12-01,15030.0,438.657,16275.0,512.355
7598,2014-12-01,10984.0,18.038,12728.0,46.539
7599,2014-12-01,17324.0,95.719,24024.0,0.0
7600,2014-12-01,43823.0,64.348,49378.0,35.242
7601,2014-12-01,3042.0,0.0,2701.0,26.686
7602,2014-12-01,948.0,0.0,797.0,9.776
7603,2014-12-01,1912.0,0.0,2757.0,0.0
7604,2014-12-01,1073.0,0.0,1408.0,1.444
7605,2014-12-01,4439.0,136.74,3664.0,183.96
7606,2014-12-01,16044.0,696.2,19478.0,666.935
7607,2014-12-01,2118.0,2.563,2537.0,7.455
7608,2014-12-01,1749.0,0.316,2128.0,1.236
7609,2015-01-01,7694.0,4.027,6801.0,122.27
7610,2015-01-01,9364.0,46.261,8556.0,73.76
7611,2015-01-01,12929.0,388.749,13447.0,534.397
7612,2015-01-01,7348.0,117.113,5982.0,31.498
7613,2015-01-01,3705.0,31.398,2465.0,12.254
7614,2015-01-01,1035.0,0.02,781.0,31.34
7615,2015-01-01,125628.0,2223.738,119368.0,1750.692
7616,2015-01-01,5583.0,34.089,6583.0,154.915
7617,2015-01-01,5735.0,4.594,4037.0,26.823
7618,2015-01-01,75578.0,256.066,55722.0,294.565
7619,2015-01-01,7141.0,212.756,7144.0,103.209
7620,2015-01-01,3682.0,34.127,2796.0,71.49
7621,2015-01-01,5249.0,300.92,5142.0,67.399
7622,2015-01-01,81158.0,2811.399,65711.0,4918.817
7623,2015-01-01,8371.0,17.621,5504.0,21.971
7624,2015-01-01,9313.0,293.604,8052.0,245.507
7625,2015-01-01,9557.0,133.31,8098.0,203.71
7626,2015-01-01,27937.0,691.703,21954.0,564.843
7627,2015-01-01,45868.0,1018.882,41869.0,1416.601
7628,2015-01-01,8646.0,123.394,7732.0,161.38
7629,2015-01-01,0.0,0.0,0.0,487.396
7630,2015-01-01,3834.0,0.0,2429.0,11.419
7631,2015-01-01,38280.0,1329.287,37271.0,494.93
7632,2015-01-01,8561.0,92.212,6904.0,401.268
7633,2015-01-01,3939.0,1.68,2921.0,4.879
7634,2015-01-01,112289.0,2701.536,96054.0,3550.538
7635,2015-01-01,2726.0,28.343,2316.0,206.639
7636,2015-01-01,37234.0,697.698,32651.0,921.61
7637,2015-01-01,3077.0,97.292,2035.0,148.921
7638,2015-01-01,0.0,0.0,0.0,241.43
7639,2015-01-01,0.0,461.775,0.0,0.0
7640,2015-01-01,23819.0,294.982,19899.0,187.302
7641,2015-01-01,36051.0,463.653,27206.0,901.156
7642,2015-01-01,12497.0,151.442,9593.0,128.355
7643,2015-01-01,24158.0,0.0,18554.0,0.0
7644,2015-01-01,7207.0,211.648,6260.0,90.724
7645,2015-01-01,3613.0,3.042,2803.0,5.157
7646,2015-01-01,48110.0,339.0,40097.0,10.705
7647,2015-01-01,29131.0,187.751,25530.0,120.325
7648,2015-01-01,45812.0,10.567,41807.0,27.655
7649,2015-01-01,6634.0,145.565,5464.0,259.27
7650,2015-01-01,12095.0,198.571,10570.0,104.322
7651,2015-01-01,15001.0,235.898,10956.0,129.264
7652,2015-01-01,14528.0,10.385,12378.0,1.488
7653,2015-01-01,17603.0,118.819,14491.0,305.774
7654,2015-01-01,2435.0,163.715,2261.0,96.482
7655,2015-01-01,3897.0,85.497,4025.0,113.374
7656,2015-01-01,82848.0,2561.372,59826.0,2200.81
7657,2015-01-01,1035.0,0.338,765.0,39.361
7658,2015-01-01,0.0,6.439,0.0,119.367
7659,2015-01-01,0.0,1.646,0.0,29.848
7660,2015-01-01,12458.0,275.741,8517.0,213.319
7661,2015-01-01,0.0,0.0,0.0,8.946
7662,2015-01-01,0.0,693.115,0.0,9.033
7663,2015-01-01,0.0,0.0,0.0,8.845
7664,2015-01-01,0.0,0.0,0.0,6.749
7665,2015-01-01,1863.0,3.192,1630.0,31.892
7666,2015-01-01,5932.0,1.373,5425.0,2.547
7667,2015-01-01,8222.0,390.327,6715.0,444.78
7668,2015-01-01,30356.0,830.236,26294.0,1125.024
7669,2015-01-01,3759.0,119.974,2837.0,68.953
7670,2015-01-01,10874.0,46.819,10641.0,49.397
7671,2015-01-01,2661.0,0.398,2241.0,3.578
7672,2015-01-01,57863.0,449.907,56048.0,733.38
7673,2015-01-01,1645.0,0.0,2199.0,0.0
7674,2015-01-01,4628.0,27.168,3924.0,27.064
7675,2015-01-01,32513.0,902.937,26956.0,1104.713
7676,2015-01-01,8415.0,122.38,7020.0,31.282
7677,2015-01-01,7066.0,162.132,7343.0,45.696
7678,2015-01-01,13338.0,442.754,12946.0,110.489
7679,2015-01-01,14083.0,14.603,8460.0,321.68
7680,2015-01-01,63602.0,1667.709,55134.0,295.982
7681,2015-01-01,0.0,0.0,0.0,198.0
7682,2015-01-01,19861.0,621.425,17944.0,924.095
7683,2015-01-01,7453.0,119.08,6621.0,405.223
7684,2015-01-01,27274.0,349.152,22255.0,288.476
7685,2015-01-01,4441.0,66.418,3623.0,54.426
7686,2015-01-01,3002.0,4.412,1415.0,7.24
7687,2015-01-01,0.0,0.0,0.0,76.892
7688,2015-01-01,0.0,401.439,0.0,483.353
7689,2015-01-01,152200.0,5906.854,118019.0,7810.142
7690,2015-01-01,1522.0,22.608,1722.0,15.485
7691,2015-01-01,8543.0,66.385,6551.0,115.197
7692,2015-01-01,0.0,222.429,0.0,228.121
7693,2015-01-01,48740.0,1198.914,32554.0,2051.48
7694,2015-01-01,4376.0,0.0,3737.0,0.0
7695,2015-01-01,719.0,0.05,669.0,0.644
7696,2015-01-01,21315.0,16.361,18870.0,274.633
7697,2015-01-01,0.0,0.0,0.0,176.577
7698,2015-01-01,0.0,0.0,0.0,312.927
7699,2015-01-01,0.0,1214.986,0.0,0.0
7700,2015-01-01,16801.0,390.063,13504.0,262.945
7701,2015-01-01,14665.0,16.624,10576.0,35.59
7702,2015-01-01,28757.0,59.853,21360.0,0.0
7703,2015-01-01,49199.0,45.659,50118.0,21.565
7704,2015-01-01,2573.0,0.0,3178.0,15.957
7705,2015-01-01,903.0,0.0,994.0,6.688
7706,2015-01-01,3185.0,0.0,2499.0,0.0
7707,2015-01-01,1141.0,2.265,987.0,0.546
7708,2015-01-01,4560.0,103.193,3578.0,177.544
7709,2015-01-01,20752.0,550.983,16361.0,512.833
7710,2015-01-01,2654.0,1.067,2137.0,5.785
7711,2015-01-01,2438.0,1.915,2216.0,1.818
7712,2015-02-01,3527.0,3.071,5638.0,87.628
7713,2015-02-01,8472.0,68.708,6455.0,86.076
7714,2015-02-01,12294.0,319.219,12720.0,340.615
7715,2015-02-01,6283.0,113.013,5433.0,27.805
7716,2015-02-01,1682.0,55.901,1141.0,11.535
7717,2015-02-01,430.0,0.06,405.0,27.175
7718,2015-02-01,101745.0,2297.423,105587.0,1902.612
7719,2015-02-01,7520.0,40.947,7396.0,223.606
7720,2015-02-01,2196.0,4.491,2454.0,22.323
7721,2015-02-01,48124.0,204.115,34995.0,405.803
7722,2015-02-01,6268.0,207.464,6095.0,123.329
7723,2015-02-01,4015.0,25.578,2902.0,91.298
7724,2015-02-01,4064.0,314.933,4009.0,99.811
7725,2015-02-01,73364.0,2843.773,63453.0,4119.92
7726,2015-02-01,6036.0,62.723,3762.0,49.51
7727,2015-02-01,6738.0,258.174,7583.0,257.319
7728,2015-02-01,7979.0,110.527,7534.0,127.972
7729,2015-02-01,28596.0,547.559,24777.0,352.748
7730,2015-02-01,42484.0,848.344,38841.0,732.58
7731,2015-02-01,7551.0,203.828,6228.0,302.353
7732,2015-02-01,0.0,0.0,0.0,306.124
7733,2015-02-01,4731.0,5.658,3330.0,13.512
7734,2015-02-01,29178.0,1189.359,29719.0,580.768
7735,2015-02-01,11079.0,60.752,7333.0,300.088
7736,2015-02-01,5010.0,2.344,3822.0,5.367
7737,2015-02-01,85786.0,3367.849,68487.0,4338.004
7738,2015-02-01,3174.0,31.952,2392.0,81.372
7739,2015-02-01,33258.0,806.543,27250.0,1065.649
7740,2015-02-01,1703.0,80.358,1600.0,37.08
7741,2015-02-01,0.0,0.0,0.0,213.391
7742,2015-02-01,0.0,405.424,0.0,0.0
7743,2015-02-01,12969.0,342.327,12824.0,208.427
7744,2015-02-01,21645.0,491.208,17847.0,505.187
7745,2015-02-01,7219.0,190.758,6965.0,216.532
7746,2015-02-01,14538.0,0.0,13786.0,0.0
7747,2015-02-01,6665.0,230.779,5973.0,79.002
7748,2015-02-01,1968.0,9.121,1881.0,3.929
7749,2015-02-01,31279.0,511.632,31984.0,12.948
7750,2015-02-01,27070.0,255.314,23004.0,192.903
7751,2015-02-01,30275.0,7.378,31303.0,20.497
7752,2015-02-01,7672.0,132.245,6918.0,187.055
7753,2015-02-01,11172.0,262.083,10104.0,79.2
7754,2015-02-01,8841.0,122.615,8639.0,159.886
7755,2015-02-01,8899.0,11.744,7999.0,2.624
7756,2015-02-01,14840.0,179.385,12775.0,344.995
7757,2015-02-01,2280.0,88.606,2407.0,139.825
7758,2015-02-01,3753.0,66.713,3804.0,37.193
7759,2015-02-01,71364.0,2938.468,55355.0,2010.082
7760,2015-02-01,743.0,1.508,676.0,53.794
7761,2015-02-01,0.0,9.204,0.0,153.608
7762,2015-02-01,0.0,0.337,0.0,28.422
7763,2015-02-01,11308.0,261.466,8163.0,186.184
7764,2015-02-01,0.0,0.0,0.0,1.382
7765,2015-02-01,0.0,677.864,0.0,4.582
7766,2015-02-01,0.0,0.0,0.0,1.035
7767,2015-02-01,0.0,0.0,0.0,5.794
7768,2015-02-01,4673.0,5.997,4893.0,5.493
7769,2015-02-01,8066.0,324.797,5799.0,237.529
7770,2015-02-01,25980.0,686.329,21661.0,810.335
7771,2015-02-01,2832.0,115.98,1982.0,40.78
7772,2015-02-01,9865.0,50.055,9572.0,65.306
7773,2015-02-01,0.0,0.0,0.0,25.0
7774,2015-02-01,1466.0,0.946,1933.0,4.601
7775,2015-02-01,43186.0,521.264,46480.0,855.214
7776,2015-02-01,1549.0,0.0,1498.0,0.0
7777,2015-02-01,3924.0,68.568,3312.0,55.502
7778,2015-02-01,28726.0,882.496,22633.0,920.998
7779,2015-02-01,5718.0,108.689,4910.0,60.31
7780,2015-02-01,6781.0,175.664,6478.0,58.716
7781,2015-02-01,10310.0,426.939,9884.0,119.52
7782,2015-02-01,11625.0,24.882,6657.0,307.289
7783,2015-02-01,50758.0,1850.397,40091.0,453.586
7784,2015-02-01,16439.0,675.546,13977.0,881.144
7785,2015-02-01,6629.0,155.889,4129.0,442.326
7786,2015-02-01,20058.0,374.773,16485.0,327.197
7787,2015-02-01,4549.0,71.464,4530.0,36.238
7788,2015-02-01,1159.0,6.045,910.0,4.238
7789,2015-02-01,0.0,319.202,0.0,650.991
7790,2015-02-01,122829.0,5995.505,101201.0,6204.308
7791,2015-02-01,1327.0,7.091,1032.0,16.958
7792,2015-02-01,5061.0,63.282,4553.0,163.671
7793,2015-02-01,0.0,422.402,0.0,382.212
7794,2015-02-01,39869.0,1296.843,27468.0,1708.036
7795,2015-02-01,897.0,0.0,709.0,0.0
7796,2015-02-01,469.0,0.0,465.0,0.407
7797,2015-02-01,18261.0,48.362,15046.0,428.179
7798,2015-02-01,0.0,0.0,0.0,60.029
7799,2015-02-01,0.0,0.0,0.0,0.26
7800,2015-02-01,0.0,0.0,0.0,121.426
7801,2015-02-01,0.0,1231.827,0.0,6.79
7802,2015-02-01,14141.0,434.135,12348.0,226.591
7803,2015-02-01,7787.0,38.27,8120.0,37.314
7804,2015-02-01,19353.0,80.083,21254.0,5.121
7805,2015-02-01,43663.0,91.086,46909.0,35.707
7806,2015-02-01,1960.0,0.0,2099.0,35.653
7807,2015-02-01,657.0,0.0,628.0,10.132
7808,2015-02-01,2426.0,0.0,2316.0,0.0
7809,2015-02-01,890.0,2.594,710.0,1.228
7810,2015-02-01,353.0,0.0,0.0,0.0
7811,2015-02-01,16620.0,702.052,11992.0,782.433
7812,2015-02-01,1055.0,2.421,1265.0,9.081
7813,2015-02-01,1092.0,0.981,1098.0,1.698
7814,2015-03-01,3595.0,11.363,3936.0,100.101
7815,2015-03-01,7273.0,191.276,9134.0,61.159
7816,2015-03-01,10510.0,244.055,12940.0,557.08
7817,2015-03-01,6061.0,145.383,5726.0,51.063
7818,2015-03-01,1444.0,37.381,1745.0,27.599
7819,2015-03-01,492.0,1.318,595.0,27.112
7820,2015-03-01,120806.0,2490.733,110678.0,1976.623
7821,2015-03-01,8288.0,37.204,8266.0,265.256
7822,2015-03-01,2479.0,1.553,2492.0,45.3
7823,2015-03-01,38550.0,222.104,37212.0,397.507
7824,2015-03-01,7166.0,234.396,7552.0,118.989
7825,2015-03-01,3948.0,40.9,3978.0,138.582
7826,2015-03-01,3820.0,381.978,5338.0,138.921
7827,2015-03-01,76669.0,3094.935,79467.0,3334.34
7828,2015-03-01,4970.0,41.95,4727.0,98.065
7829,2015-03-01,6591.0,252.395,5556.0,117.901
7830,2015-03-01,6096.0,148.732,6610.0,136.42
7831,2015-03-01,19387.0,441.862,19230.0,479.115
7832,2015-03-01,31650.0,771.579,32756.0,1242.383
7833,2015-03-01,6629.0,193.12,7723.0,335.186
7834,2015-03-01,0.0,0.0,0.0,223.543
7835,2015-03-01,3517.0,11.887,3019.0,5.125
7836,2015-03-01,36361.0,1288.022,33013.0,506.509
7837,2015-03-01,9633.0,43.604,8417.0,297.23
7838,2015-03-01,6134.0,3.99,3819.0,4.195
7839,2015-03-01,79221.0,3820.434,96419.0,5118.984
7840,2015-03-01,2406.0,81.619,2663.0,83.581
7841,2015-03-01,32631.0,1227.455,39815.0,1240.05
7842,2015-03-01,1702.0,63.405,1639.0,43.672
7843,2015-03-01,0.0,0.0,0.0,247.525
7844,2015-03-01,0.0,498.644,0.0,0.0
